"state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"Uttar Pradesh","Jhansi","Moth","Banana","Banana - Ripe","07/04/2021","1525","1720","1645"
"Uttar Pradesh","Jhansi","Moth","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","4940","5200","5080"
"Uttar Pradesh","Jhansi","Moth","Bitter gourd","Bitter Gourd","07/04/2021","1625","1725","1690"
"Uttar Pradesh","Jhansi","Moth","Bottle gourd","Bottle Gourd","07/04/2021","1070","1185","1150"
"Uttar Pradesh","Jhansi","Moth","Brinjal","Round/Long","07/04/2021","975","1100","1060"
"Uttar Pradesh","Jhansi","Moth","Cabbage","Cabbage","07/04/2021","700","810","775"
"Uttar Pradesh","Jhansi","Moth","Cauliflower","Cauliflower","07/04/2021","725","840","805"
"Uttar Pradesh","Jhansi","Moth","Green Chilli","Green Chilly","07/04/2021","2475","2625","2580"
"Uttar Pradesh","Jhansi","Moth","Gur(Jaggery)","Yellow","07/04/2021","3000","3125","3080"
"Uttar Pradesh","Jhansi","Moth","Onion","Red","07/04/2021","970","1120","1080"
"Uttar Pradesh","Jhansi","Moth","Paddy(Dhan)(Basmati)","1121","07/04/2021","2440","2520","2490"
"Uttar Pradesh","Jhansi","Moth","Potato","Desi","07/04/2021","620","730","690"
"Uttar Pradesh","Jhansi","Moth","Pumpkin","Pumpkin","07/04/2021","980","1095","1060"
"Uttar Pradesh","Jhansi","Moth","Tomato","Deshi","07/04/2021","750","870","830"
"Uttar Pradesh","Jhansi","Moth","Wheat","Dara","07/04/2021","1975","1975","1975"
"Uttar Pradesh","Jhansi","Moth","White Peas","White Peas","07/04/2021","4880","5185","5060"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Apple","Delicious","07/04/2021","2800","3000","2900"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Brinjal","Brinjal","07/04/2021","400","600","500"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Onion","Medium","07/04/2021","1000","1200","1100"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Potato","Desi","07/04/2021","400","600","500"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Tomato","Deshi","07/04/2021","1000","1300","1200"
"Uttar Pradesh","Jyotiba Phule Nagar","Dhanura","Wheat","Dara","07/04/2021","1900","1975","1925"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Apple","Delicious","07/04/2021","6600","6700","6650"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Banana","Other","07/04/2021","2300","2400","2350"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Bottle gourd","Bottle Gourd","07/04/2021","1000","1050","1025"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Brinjal","Round/Long","07/04/2021","800","850","825"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Cabbage","Cabbage","07/04/2021","900","920","910"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Carrot","Carrot","07/04/2021","700","780","740"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Cauliflower","African Sarson","07/04/2021","400","470","435"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Cucumbar(Kheera)","Cucumbar","07/04/2021","1200","1240","1220"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Ginger(Green)","Green Ginger","07/04/2021","2500","2550","2525"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Green Chilli","Green Chilly","07/04/2021","1800","1810","1805"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Gur(Jaggery)","Yellow","07/04/2021","2400","2440","2420"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Mustard","Mustard","07/04/2021","4700","4800","4750"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Onion","Red","07/04/2021","2200","2300","2250"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Pomegranate","Pomogranate","07/04/2021","4800","4900","4850"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Potato","Chips","07/04/2021","700","740","720"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Spinach","Other","07/04/2021","600","670","635"
"Uttar Pradesh","Jyotiba Phule Nagar","Hasanpur","Tomato","Hybrid","07/04/2021","800","900","850"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Apple","Delicious","07/04/2021","8500","8700","8600"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","07/04/2021","9250","9450","9350"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Banana","Banana - Ripe","07/04/2021","2350","2550","2450"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","5000","5100","5050"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Black Gram Dal (Urd Dal)","Black Gram Dal","07/04/2021","8400","8600","8500"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Bottle gourd","Bottle Gourd","07/04/2021","720","920","820"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Brinjal","Round/Long","07/04/2021","700","900","800"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Cabbage","Cabbage","07/04/2021","700","900","800"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Green Chilli","Green Chilly","07/04/2021","2300","2500","2400"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Gur(Jaggery)","Red","07/04/2021","2950","3150","3050"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Maize","Hybrid Yellow (Cattle Feed)","07/04/2021","1300","1400","1350"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Mustard","Lohi Black","07/04/2021","5100","5200","5150"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Mustard Oil","Mustard Oil","07/04/2021","11600","11800","11700"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Onion","Red","07/04/2021","1250","1450","1350"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Potato","Local","07/04/2021","670","870","770"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Pumpkin","Pumpkin","07/04/2021","750","950","850"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Raddish","Raddish","07/04/2021","700","900","800"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Rice","III","07/04/2021","2280","2380","2330"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Tomato","Deshi","07/04/2021","700","900","800"
"Uttar Pradesh","Kannuj","Chhibramau(Kannuj)","Wheat","Dara","07/04/2021","1710","1810","1760"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Apple","Delicious","07/04/2021","8300","8500","8400"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","07/04/2021","5700","5800","5740"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bajra(Pearl Millet/Cumbu)","Deshi","07/04/2021","1400","1500","1450"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Banana - Green","Banana - Green","07/04/2021","1100","1200","1160"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Barley (Jau)","Dara","07/04/2021","1600","1700","1645"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","4700","4900","4865"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bhindi(Ladies Finger)","Bhindi","07/04/2021","2400","2600","2500"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bitter gourd","Bitter Gourd","07/04/2021","2100","2200","2150"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","07/04/2021","7200","7350","7280"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Bottle gourd","Bottle Gourd","07/04/2021","650","800","730"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Brinjal","Round/Long","07/04/2021","950","1300","1025"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Ginger(Green)","Green Ginger","07/04/2021","2100","2300","2215"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Green Gram (Moong)(Whole)","Green (Whole)","07/04/2021","6600","6700","6650"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Gur(Jaggery)","Red","07/04/2021","3300","3450","3375"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Jack Fruit","Jack Fruit","07/04/2021","2600","2800","2700"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Jowar(Sorghum)","Red","07/04/2021","1700","1900","1825"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Lentil (Masur)(Whole)","Kala Masoor New","07/04/2021","5000","5200","5130"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Linseed","Linseed","07/04/2021","5200","5400","5325"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Maize","Yellow","07/04/2021","1500","1650","1565"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Mousambi(Sweet Lime)","Mousambi","07/04/2021","3200","3400","3325"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Mustard","Sarson(Black)","07/04/2021","5200","5400","5325"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Onion","Red","07/04/2021","1200","1300","1250"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Papaya","Papaya","07/04/2021","2500","2700","2600"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Peas(Dry)","Peas(Dry)","07/04/2021","5500","5700","5600"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Pomegranate","Pomogranate","07/04/2021","7000","7200","7100"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Potato","Desi","07/04/2021","580","720","675"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Pumpkin","Pumpkin","07/04/2021","700","800","750"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Rice","III","07/04/2021","2300","2400","2350"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Soyabean","Soyabeen","07/04/2021","5200","5350","5280"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Sponge gourd","Sponge gourd","07/04/2021","2600","2800","2715"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Tomato","Deshi","07/04/2021","900","1100","965"
"Uttar Pradesh","Kanpur","Kanpur(Grain)","Wheat","Dara","07/04/2021","1700","1800","1740"
"Uttar Pradesh","Kanpur","Rura","Apple","Apple","07/04/2021","6800","7200","7000"
"Uttar Pradesh","Kanpur","Rura","Bajra(Pearl Millet/Cumbu)","Hybrid","07/04/2021","1250","1300","1275"
"Uttar Pradesh","Kanpur","Rura","Banana","Banana - Ripe","07/04/2021","2200","2600","2400"
"Uttar Pradesh","Kanpur","Rura","Barley (Jau)","Dara","07/04/2021","1450","1550","1500"
"Uttar Pradesh","Kanpur","Rura","Bengal Gram Dal (Chana Dal)","Bengal Gram (Split)","07/04/2021","6800","7000","6900"
"Uttar Pradesh","Kanpur","Rura","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","4300","4500","4400"
"Uttar Pradesh","Kanpur","Rura","Bhindi(Ladies Finger)","Bhindi","07/04/2021","2400","2800","2600"
"Uttar Pradesh","Kanpur","Rura","Bottle gourd","Bottle Gourd","07/04/2021","1200","1400","1300"
"Uttar Pradesh","Kanpur","Rura","Brinjal","Brinjal","07/04/2021","1300","1500","1400"
"Uttar Pradesh","Kanpur","Rura","Cauliflower","Cauliflower","07/04/2021","1400","1600","1500"
"Uttar Pradesh","Kanpur","Rura","Cucumbar(Kheera)","Cucumbar","07/04/2021","700","900","800"
"Uttar Pradesh","Kanpur","Rura","Ghee","Ghee","07/04/2021","41000","43000","42000"
"Uttar Pradesh","Kanpur","Rura","Ginger(Green)","Green Ginger","07/04/2021","2400","2600","2500"
"Uttar Pradesh","Kanpur","Rura","Grapes","Annabesahai","07/04/2021","2200","2600","2400"
"Uttar Pradesh","Kanpur","Rura","Green Chilli","Green Chilly","07/04/2021","2400","2600","2500"
"Uttar Pradesh","Kanpur","Rura","Guava","Guava","07/04/2021","1400","1600","1500"
"Uttar Pradesh","Kanpur","Rura","Little gourd (Kundru)","Little gourd (Kundru)","07/04/2021","2200","2400","2300"
"Uttar Pradesh","Kanpur","Rura","Masur Dal","Masur Dal","07/04/2021","6800","7200","7000"
"Uttar Pradesh","Kanpur","Rura","Mustard","Sarson(Black)","07/04/2021","3300","3400","3350"
"Uttar Pradesh","Kanpur","Rura","Mustard Oil","Mustard Oil","07/04/2021","12000","14000","13000"
"Uttar Pradesh","Kanpur","Rura","Onion","Red","07/04/2021","1500","1800","1600"
"Uttar Pradesh","Kanpur","Rura","Papaya","Papaya","07/04/2021","2200","2600","2400"
"Uttar Pradesh","Kanpur","Rura","Pointed gourd (Parval)","Pointed gourd (Parval)","07/04/2021","3000","3400","3200"
"Uttar Pradesh","Kanpur","Rura","Potato","Desi","07/04/2021","700","900","800"
"Uttar Pradesh","Kanpur","Rura","Pumpkin","Pumpkin","07/04/2021","1300","1500","1400"
"Uttar Pradesh","Kanpur","Rura","Raddish","Raddish","07/04/2021","700","900","800"
"Uttar Pradesh","Kanpur","Rura","Tomato","Deshi","07/04/2021","1500","1800","1600"
"Uttar Pradesh","Kanpur","Rura","Wheat","Dara","07/04/2021","1700","1975","1975"
"Uttar Pradesh","Kaushambi","Bharwari","Paddy(Dhan)(Common)","Common","07/04/2021","1350","1500","1400"
"Uttar Pradesh","Kaushambi","Bharwari","Potato","Desi","07/04/2021","500","600","550"
"Uttar Pradesh","Kaushambi","Bharwari","Wheat","Dara","07/04/2021","1600","1700","1650"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Apple","Kasmir/Shimla - II","07/04/2021","7450","7580","7540"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Banana","Banana - Ripe","07/04/2021","2150","2260","2200"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Bottle gourd","Bottle Gourd","07/04/2021","1100","1280","1170"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Brinjal","Round/Long","07/04/2021","1100","1210","1160"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Cauliflower","Cauliflower","07/04/2021","900","1020","970"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Garlic","Garlic","07/04/2021","5350","5500","5400"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Green Chilli","Green Chilly","07/04/2021","2700","2790","2750"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Gur(Jaggery)","Pathari","07/04/2021","2750","2850","2800"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Onion","Red","07/04/2021","1340","1450","1380"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Potato","Jalander","07/04/2021","650","760","720"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Pumpkin","Pumpkin","07/04/2021","1100","1200","1150"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Tomato","Sankar","07/04/2021","600","710","650"
"Uttar Pradesh","Khiri (Lakhimpur)","Maigalganj","Wheat","Dara","07/04/2021","1600","1720","1680"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Apple","Delicious","07/04/2021","7480","7680","7580"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","07/04/2021","8700","8900","8800"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Banana","Banana - Ripe","07/04/2021","2130","2330","2230"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Bottle gourd","Bottle Gourd","07/04/2021","1140","1340","1240"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Brinjal","Brinjal","07/04/2021","1100","1300","1200"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Cauliflower","Cauliflower","07/04/2021","900","1100","1000"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Garlic","Garlic","07/04/2021","5350","5550","5450"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Green Chilli","Green Chilly","07/04/2021","2650","2850","2750"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Gur(Jaggery)","Yellow","07/04/2021","2750","2950","2850"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Lentil (Masur)(Whole)","Masoor Gola","07/04/2021","4880","5080","4980"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Onion","Red","07/04/2021","1350","1550","1450"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Paddy(Dhan)(Common)","Common","07/04/2021","1530","1868","1630"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Pomegranate","Pomogranate","07/04/2021","7150","7350","7250"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Potato","Potato","07/04/2021","640","840","740"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Pumpkin","Pumpkin","07/04/2021","1050","1250","1150"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Tomato","Hybrid","07/04/2021","600","800","700"
"Uttar Pradesh","Lakhimpur","Golagokarnath","Wheat","Dara","07/04/2021","1600","1975","1700"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Apple","Simla","07/04/2021","7540","7670","7600"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Banana","Banana - Ripe","07/04/2021","2190","2310","2250"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","5190","5310","5260"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Bottle gourd","Bottle Gourd","07/04/2021","1200","1300","1260"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Brinjal","Round/Long","07/04/2021","1140","1260","1210"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Garlic","Desi","07/04/2021","5400","5520","5470"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Green Chilli","Green Chilly","07/04/2021","2710","2850","2770"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Gur(Jaggery)","Pathari","07/04/2021","2820","2950","2870"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Lentil (Masur)(Whole)","Masoor Gola","07/04/2021","4940","5060","5000"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Maize","Yellow","07/04/2021","1400","1510","1450"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Mustard","Sarson(Black)","07/04/2021","4530","4650","4590"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Onion","Red","07/04/2021","1390","1500","1440"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Paddy(Dhan)(Common)","Common","07/04/2021","1590","1690","1640"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Papaya","Papaya","07/04/2021","2040","2140","2090"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Pomegranate","Pomogranate","07/04/2021","7210","7320","7270"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Potato","Kufri Giriraj","07/04/2021","720","810","770"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Pumpkin","Pumpkin","07/04/2021","1120","1220","1170"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Rice","Coarse","07/04/2021","2130","2240","2180"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Sugar","Chini","07/04/2021","3410","3460","3430"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Tomato","Deshi","07/04/2021","690","760","720"
"Uttar Pradesh","Lakhimpur","Lakhimpur","Wheat","Dara","07/04/2021","1610","1975","1720"
"Uttar Pradesh","Lakhimpur","Paliakala","Apple","Kasmir/Shimla - II","07/04/2021","7600","7650","7630"
"Uttar Pradesh","Lakhimpur","Paliakala","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","07/04/2021","8825","8870","8850"
"Uttar Pradesh","Lakhimpur","Paliakala","Bottle gourd","Bottle Gourd","07/04/2021","1200","1240","1220"
"Uttar Pradesh","Lakhimpur","Paliakala","Brinjal","Round/Long","07/04/2021","1160","1200","1180"
"Uttar Pradesh","Lakhimpur","Paliakala","Cauliflower","Cauliflower","07/04/2021","1040","1080","1060"
"Uttar Pradesh","Lakhimpur","Paliakala","Garlic","Desi","07/04/2021","5450","5540","5500"
"Uttar Pradesh","Lakhimpur","Paliakala","Ginger(Green)","Green Ginger","07/04/2021","2480","2520","2500"
"Uttar Pradesh","Lakhimpur","Paliakala","Green Chilli","Green Chilly","07/04/2021","2775","2820","2800"
"Uttar Pradesh","Lakhimpur","Paliakala","Gur(Jaggery)","Pathari","07/04/2021","2810","2850","2830"
"Uttar Pradesh","Lakhimpur","Paliakala","Mustard Oil","Mustard Oil","07/04/2021","12000","12100","12050"
"Uttar Pradesh","Lakhimpur","Paliakala","Onion","Red","07/04/2021","1450","1490","1470"
"Uttar Pradesh","Lakhimpur","Paliakala","Paddy(Dhan)(Common)","Common","07/04/2021","1325","1868","1590"
"Uttar Pradesh","Lakhimpur","Paliakala","Potato","Potato","07/04/2021","720","760","740"
"Uttar Pradesh","Lakhimpur","Paliakala","Pumpkin","Pumpkin","07/04/2021","1120","1160","1140"
"Uttar Pradesh","Lakhimpur","Paliakala","Rice","Coarse","07/04/2021","2180","2230","2210"
"Uttar Pradesh","Lakhimpur","Paliakala","Sugar","Chini","07/04/2021","3400","3440","3420"
"Uttar Pradesh","Lakhimpur","Paliakala","Tomato","Tomato","07/04/2021","750","790","770"
"Uttar Pradesh","Lakhimpur","Paliakala","Wheat","Dara","07/04/2021","1690","1975","1710"
"Uttar Pradesh","Lalitpur","Lalitpur","Apple","Kasmir/Shimla - II","07/04/2021","7130","7200","7160"
"Uttar Pradesh","Lalitpur","Lalitpur","Bottle gourd","Bottle Gourd","07/04/2021","1220","1280","1250"
"Uttar Pradesh","Lalitpur","Lalitpur","Brinjal","Round","07/04/2021","1140","1200","1170"
"Uttar Pradesh","Lalitpur","Lalitpur","Cucumbar(Kheera)","Cucumbar","07/04/2021","1430","1500","1460"
"Uttar Pradesh","Lalitpur","Lalitpur","Ginger(Green)","Green Ginger","07/04/2021","2730","2790","2760"
"Uttar Pradesh","Lalitpur","Lalitpur","Gur(Jaggery)","Red","07/04/2021","2970","3030","3000"
"Uttar Pradesh","Lalitpur","Lalitpur","Mousambi(Sweet Lime)","Mousambi","07/04/2021","3130","3200","3160"
"Uttar Pradesh","Lalitpur","Lalitpur","Onion","Red","07/04/2021","1140","1200","1170"
"Uttar Pradesh","Lalitpur","Lalitpur","Orange","Orange","07/04/2021","3230","3300","3260"
"Uttar Pradesh","Lalitpur","Lalitpur","Papaya","Papaya","07/04/2021","1330","1400","1360"
"Uttar Pradesh","Lalitpur","Mehrauni","Barley (Jau)","Dara","07/04/2021","1150","1250","1200"
"Uttar Pradesh","Lalitpur","Mehrauni","Lentil (Masur)(Whole)","Kala Masoor New","07/04/2021","5100","5200","5150"
"Uttar Pradesh","Lalitpur","Mehrauni","Peas(Dry)","Other","07/04/2021","4300","4500","4400"
"Uttar Pradesh","Lucknow","Lucknow","Apple","Kasmir/Shimla - II","07/04/2021","8400","8600","8500"
"Uttar Pradesh","Lucknow","Lucknow","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","07/04/2021","8900","9100","9000"
"Uttar Pradesh","Lucknow","Lucknow","Banana","Banana - Ripe","07/04/2021","2350","2550","2450"
"Uttar Pradesh","Lucknow","Lucknow","Banana - Green","Banana - Green","07/04/2021","1100","1200","1150"
"Uttar Pradesh","Lucknow","Lucknow","Bengal Gram Dal (Chana Dal)","Bengal Gram Dal","07/04/2021","6050","6220","6160"
"Uttar Pradesh","Lucknow","Lucknow","Bengal Gram(Gram)(Whole)","Average (Whole)","07/04/2021","5400","5500","5450"
"Uttar Pradesh","Lucknow","Lucknow","Bhindi(Ladies Finger)","Bhindi","07/04/2021","2400","2600","2500"
"Uttar Pradesh","Lucknow","Lucknow","Bitter gourd","Bitter Gourd","07/04/2021","2300","2500","2400"
"Uttar Pradesh","Lucknow","Lucknow","Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","07/04/2021","7800","8000","7900"
"Uttar Pradesh","Lucknow","Lucknow","Black Gram Dal (Urd Dal)","Black Gram Dal","07/04/2021","8900","9120","8975"
"Uttar Pradesh","Lucknow","Lucknow","Bottle gourd","Bottle Gourd","07/04/2021","1000","1300","1200"
"Uttar Pradesh","Lucknow","Lucknow","Brinjal","Round/Long","07/04/2021","900","1100","1000"
"Uttar Pradesh","Lucknow","Lucknow","Cabbage","Cabbage","07/04/2021","600","800","700"
"Uttar Pradesh","Lucknow","Lucknow","Cucumbar(Kheera)","Cucumbar","07/04/2021","800","1000","900"
"Uttar Pradesh","Lucknow","Lucknow","Garlic","Garlic","07/04/2021","5000","5250","5150"
"Uttar Pradesh","Lucknow","Lucknow","Ginger(Green)","Green Ginger","07/04/2021","2300","2500","2400"
"Uttar Pradesh","Lucknow","Lucknow","Grapes","Green","07/04/2021","4000","4300","4200"
"Uttar Pradesh","Lucknow","Lucknow","Green Chilli","Green Chilly","07/04/2021","2600","2800","2700"
"Uttar Pradesh","Lucknow","Lucknow","Green Gram (Moong)(Whole)","Green (Whole)","07/04/2021","7700","7900","7800"
"Uttar Pradesh","Lucknow","Lucknow","Gur(Jaggery)","Yellow","07/04/2021","3150","3250","3200"
"Uttar Pradesh","Lucknow","Lucknow","Lemon","Lemon","07/04/2021","5000","5200","5100"
"Uttar Pradesh","Lucknow","Lucknow","Mousambi(Sweet Lime)","Mousambi","07/04/2021","2600","2800","2700"
"Uttar Pradesh","Lucknow","Lucknow","Mustard","Lohi Black","07/04/2021","4750","4880","4800"
"Uttar Pradesh","Lucknow","Lucknow","Onion","Red","07/04/2021","1300","1500","1400"
"Uttar Pradesh","Lucknow","Lucknow","Papaya","Papaya","07/04/2021","1600","1900","1850"
"Uttar Pradesh","Lucknow","Lucknow","Pointed gourd (Parval)","Pointed gourd (Parval)","07/04/2021","2800","3000","2900"
"Uttar Pradesh","Lucknow","Lucknow","Pomegranate","Pomogranate","07/04/2021","7200","7400","7300"
"Uttar Pradesh","Lucknow","Lucknow","Potato","Desi","07/04/2021","750","900","825"
"Uttar Pradesh","Lucknow","Lucknow","Pumpkin","Pumpkin","07/04/2021","700","900","800"
"Uttar Pradesh","Lucknow","Lucknow","Raddish","Raddish","07/04/2021","900","1100","1000"
"Uttar Pradesh","Lucknow","Lucknow","Rice","Coarse","07/04/2021","2400","2525","2475"
"Uttar Pradesh","Lucknow","Lucknow","Ridge gourd(Tori)","Ridgeguard(Tori)","07/04/2021","2400","2600","2500"
"Uttar Pradesh","Lucknow","Lucknow","Spinach","Spinach","07/04/2021","900","1200","1000"
"Uttar Pradesh","Lucknow","Lucknow","Tomato","Deshi","07/04/2021","700","900","800"
"Uttar Pradesh","Lucknow","Lucknow","Wheat","Dara","07/04/2021","1800","1860","1825"
"Uttar Pradesh","Lucknow","Lucknow","White Peas","White Peas","07/04/2021","6300","6500","6400"
"Uttar Pradesh","Maharajganj","Maharajganj","Apple","Apple","07/04/2021","5100","5200","5150"
"Uttar Pradesh","Maharajganj","Maharajganj","Arhar Dal(Tur Dal)","Arhar Dal(Tur)","07/04/2021","8300","8400","8350"
"Uttar Pradesh","Maharajganj","Maharajganj","Banana - Green","Banana - Green","07/04/2021","2600","2750","2700"
"Uttar Pradesh","Maharajganj","Maharajganj","Bengal Gram(Gram)(Whole)","Desi (Whole)","07/04/2021","4900","5000","4950"
"Uttar Pradesh","Maharajganj","Maharajganj","Garlic","Garlic","07/04/2021","2600","2800","2700"
